AADAT	ERCC5
BCL6	SIK3
BCL6	SNRK
BCL6	SRC
BCL6	SRPK1
BCL6	SRPK2
BCL6	SRPK3
BCL6	STK10
BCL6	STK17A
BCL6	STK17B
BCL6	STK24
BCL6	STK25
BCL6	STK3
BCL6	STK36
BCL6	STK38
BCL6	STK38L
BCL6	STK39
BCL6	STK4
BCL6	TAOK1
BCL6	TAOK3
BCL6	TEC
BCL6	TEK
BCL6	TESK2
BCL6	TGFBR1
BCL6	TGFBR2
BCL6	TIE1
BCL6	TLK1
BCL6	TLK2
BCL6	TNIK
BCL6	TNK1
BCL6	TNNI3K
BCL6	TP53RK
BCL6	TRIB3
BCL6	TSSK1B
BCL6	TSSK2
BCL6	TSSK3
BCL6	TSSK4
BCL6	TSSK6
BCL6	TXK
BCL6	TYK2
BCL6	TYRO3
BCL6	ULK1
BCL6	ULK2
BCL6	VRK1
BCL6	VRK2
BCL6	WNK1
BCL6	WNK2
BCL6	WNK3
BCL6	WNK4
BCL6	ZAP70
BCL6B	BMPR1A
BCL6B	BRAF
BCL6B	CDK4
BCL6B	CDK6
BCL6B	EGFR
BCL6B	ERBB2
BCL6B	FGFR1
BCL6B	ITK
BCL6B	JAK1
BCL6B	JAK2
BCL6B	JAK3
BCL6B	KIT
BCL6B	LCK
BCL6B	MAP2K1
BCL6B	MAP2K2
BCL6B	MAP2K4
BCL6B	MET
BCL6B	NTRK1
BCL6B	PDGFRB
BCL6B	PIM1
BCL6B	RAF1
BCL6B	RET
BCL6B	ROS1
BCL6B	STK11
BCL6B	SYK
BCR	BIN1
BCR	BLK
BCR	BMPR1B
BCR	BMX
BCR	BPTF
BCR	BRSK1
BCR	BRSK2
BCR	BRWD1
BCR	BTK
BCR	BTRC
BCR	CABLES1
BCR	CABLES2
BCR	CACUL1
BCR	CAMK1
BCR	CAMK2A
BCR	CAMK2B
BCR	CAMK2D
BCR	CAMK2G
BCR	CAMK4
BCR	CAMKK2
BCR	CAMTA2
BCR	CCNA1
BCR	CCNA2
BCR	CCNB1
BCR	CCNB2
BCR	CCNB3
BCR	CCNC
BCR	CCNE2
BCR	CCNF
BCR	CCNG1
BCR	CCNH
BCR	CCNI2
BCR	CCNK
BCR	CCNL1
BCR	CCNL2
BCR	CCNO
BCR	CCNT1
BCR	CCNT2
BCR	CCNY
BCR	CCNYL1
BCR	CCT2
BCR	CCT3
BCR	CCT4
BCR	CCT5
BCR	CCT6A
BCR	CCT6B
BCR	CCT7
BCR	CCT8
BCR	CDC42BPA
BCR	CDC42BPB
BCR	CDC42BPG
BCR	CDC42EP1
BCR	CDC42EP4
BCR	CDC42EP5
BCR	CDK1
BCR	CDK11A
BCR	CDK11B
BCR	CDK16
BCR	CDK17
BCR	CDK18
BCR	CDK9
BCR	CDKL1
BCR	CDKL2
BCR	CDKL5
BCR	CDKN2D
BCR	CHD1
BCR	CHD1L
BCR	CHD3
BCR	CHD4
BCR	CHD5
BCR	CHD6
BCR	CHN2
BCR	CHUK
BCR	CIAO1
BCR	CLK2
BCR	CLK3
BCR	CNKSR1
BCR	CNOT6
BCR	CNOT6L
BCR	CNTD2
BCR	COL4A3BP
BCR	CORO1A
BCR	CSF1R
BCR	CSK
BCR	CSNK1A1
BCR	CSNK1A1L
BCR	CSNK1D
BCR	CSNK1E
BCR	CSNK1G2
BCR	CSNK1G3
BCR	CSNK2A1
BCR	CUL2
BCR	CUL3
BCR	CUL4A
BCR	CUL4B
BCR	CUL5
BCR	CUL7
BCR	CUL9
BCR	CYTH2
BCR	DAB2IP
BCR	DAPK1
BCR	DAPK2
BCR	DAPK3
BCR	DAPP1
BCR	DBNL
BCR	DCLK1
BCR	DDR2
BCR	DEPDC1B
BCR	DEPDC7
BCR	DGKD
BCR	DLC1
BCR	DMPK
BCR	DNAL4
BCR	DPF3
BCR	DUSP1
BCR	DYNLL1
BCR	DYNLL2
BCR	DYRK1A
BCR	DYRK1B
BCR	DYRK2
BCR	DYRK3
BCR	DYRK4
BCR	ECT2
BCR	EED
BCR	EIF2AK2
BCR	EIF2AK3
BCR	EIF2AK4
BCR	ELP2
BCR	EPHB2
BCR	ERBB3
BCR	ERBB4
BCR	ERCC1
BCR	ERN1
BCR	ERN2
BCR	FAM13A
BCR	FAM13B
BCR	FAM58A
BCR	FBXL15
BCR	FBXL22
BCR	FBXL3
BCR	FBXL5
BCR	FBXL7
BCR	FBXO10
BCR	FBXO2
BCR	FBXO24
BCR	FBXO3
BCR	FBXO31
BCR	FBXO33
BCR	FBXO4
BCR	FBXO45
BCR	FBXO9
BCR	FBXW11
BCR	FBXW2
BCR	FBXW5
BCR	FER
BCR	FERMT2
BCR	FES
BCR	FGD1
BCR	FGD2
BCR	FGD3
BCR	FGD4
BCR	FGD5
BCR	FGD6
BCR	FGR
BCR	FOXG1
BCR	FRK
BCR	FYN
BCR	GABPB1
BCR	GABPB2
BCR	GAK
BCR	GAS2L1
BCR	GAS2L2
BCR	GMIP
BCR	GRB10
BCR	GRB14
BCR	GRK4
BCR	GRK5
BCR	GRK6
BCR	GRK7
BCR	GSG2
BCR	GSK3A
BCR	GSK3B
BCR	HCK
BCR	HDAC1
BCR	HDAC10
BCR	HDAC11
BCR	HDAC2
BCR	HDAC3
BCR	HDAC4
BCR	HDAC5
BCR	HDAC6
BCR	HDAC7
BCR	HDAC8
BCR	HDAC9
BCR	HIPK3
BCR	HIRA
BCR	HMHA1
BCR	HSP90AA1
BCR	HSP90AB1
BCR	HSP90B1
BCR	HUNK
BCR	ICK
BCR	IGF1R
BCR	IKBKB
BCR	IKBKE
BCR	ILK
BCR	ING2
BCR	INO80
BCR	INPP5B
BCR	INPPL1
BCR	IRAK1
BCR	IRAK2
BCR	IRAK3
BCR	IRS1
BCR	IRS2
BCR	ITSN1
BCR	ITSN2
BCR	KALRN
BCR	KIF11
BCR	KIF15
BCR	KIF18B
BCR	KIF20B
BCR	KIF22
BCR	KIF25
BCR	KIF2C
BCR	KIFC1
BCR	KNDC1
BCR	KSR1
BCR	LATS1
BCR	LATS2
BCR	LIMK1
BCR	LMTK2
BCR	LTK
BCR	LYN
BCR	MAD2L1
BCR	MAD2L2
BCR	MAK
BCR	MAP2K3
BCR	MAP2K5
BCR	MAP2K6
BCR	MAP2K7
BCR	MAP3K1
BCR	MAP3K10
BCR	MAP3K11
BCR	MAP3K12
BCR	MAP3K13
BCR	MAP3K2
BCR	MAP3K3
BCR	MAP3K4
BCR	MAP3K5
BCR	MAP3K6
BCR	MAP3K8
BCR	MAP3K9
BCR	MAP4K1
BCR	MAP4K2
BCR	MAP4K3
BCR	MAP4K4
BCR	MAP4K5
BCR	MAPK1
BCR	MAPK10
BCR	MAPK11
BCR	MAPK12
BCR	MAPK13
BCR	MAPK14
BCR	MAPK3
BCR	MAPK4
BCR	MAPK6
BCR	MAPK7
BCR	MAPK8IP1
BCR	MAPK9
BCR	MAPKAPK2
BCR	MAPKAPK3
BCR	MAPKAPK5
BCR	MARK1
BCR	MARK2
BCR	MARK4
BCR	MAST1
BCR	MAST2
BCR	MATK
BCR	MCF2
BCR	MCF2L
BCR	MED16
BCR	MELK
BCR	MERTK
BCR	MICALL2
BCR	MINK1
BCR	MKKS
BCR	MKNK1
BCR	MKNK2
BCR	MLK4
BCR	MLTK
BCR	MOK
BCR	MRE11A
BCR	MRPL14
BCR	MRPL22
BCR	MST1R
BCR	MST4
BCR	MTF2
BCR	MTMR3
BCR	MTMR4
BCR	MTOR
BCR	MYLK
BCR	MYLK3
BCR	MYO1E
BCR	MYO9A
BCR	MYO9B
BCR	NEK11
BCR	NEK2
BCR	NEK3
BCR	NEK4
BCR	NEK6
BCR	NEK7
BCR	NET1
BCR	NFATC1
BCR	NFATC2
BCR	NFATC3
BCR	NFATC4
BCR	NFKB1
BCR	NFKBIA
BCR	NGEF
BCR	NLK
BCR	NOSTRIN
BCR	NPR2
BCR	NUAK2
BCR	OBSCN
BCR	OCRL
BCR	OPHN1
BCR	ORC2
BCR	OXSR1
BCR	PACSIN1
BCR	PACSIN2
BCR	PACSIN3
BCR	PAK1
BCR	PAK2
BCR	PAK4
BCR	PAK7
BCR	PAPD7
BCR	PASK
BCR	PBK
BCR	PDE2A
BCR	PDE3A
BCR	PDLIM3
BCR	PDPK1
BCR	PHF1
BCR	PHF13
BCR	PHF19
BCR	PHF21A
BCR	PHKG1
BCR	PHKG2
BCR	PI4KA
BCR	PI4KB
BCR	PIK3CB
BCR	PIK3CD
BCR	PIK3R2
BCR	PIK3R4
BCR	PIKFYVE
BCR	PIM2
BCR	PIM3
BCR	PINK1
BCR	PIP4K2A
BCR	PIP4K2B
BCR	PIP5K1A
BCR	PIP5K1B
BCR	PIP5K1C
BCR	PKMYT1
BCR	PKN1
BCR	PKN2
BCR	PKN3
BCR	PLCG1
BCR	PLEK2
BCR	PLEKHG2
BCR	PLEKHG5
BCR	PLK1
BCR	PLK2
BCR	PLK3
BCR	PLK4
BCR	PPP1R12A
BCR	PPP2R4
BCR	PPP3CA
BCR	PPP3CB
BCR	PPP6C
BCR	PRC1
BCR	PREX1
BCR	PRKAA1
BCR	PRKAA2
BCR	PRKACA
BCR	PRKACB
BCR	PRKACG
BCR	PRKCA
BCR	PRKCB
BCR	PRKCD
BCR	PRKCE
BCR	PRKCG
BCR	PRKCH
BCR	PRKCI
BCR	PRKCQ
BCR	PRKCZ
BCR	PRKD1
BCR	PRKD2
BCR	PRKD3
BCR	PRKG1
BCR	PRKG2
BCR	PRPF4B
BCR	PSD
BCR	PSKH1
BCR	PSMA1
BCR	PSMA2
BCR	PSMA3
BCR	PSMA4
BCR	PSMA6
BCR	PSMA7
BCR	PSMA8
BCR	PSMB6
BCR	PSMD10
BCR	PTK2
BCR	PTK2B
BCR	PTK6
BCR	PTK7
BCR	RACGAP1
BCR	RAD50
BCR	RALBP1
BCR	RALGPS1
BCR	RALGPS2
BCR	RAPGEF1
BCR	RAPGEF2
BCR	RAPGEF3
BCR	RAPGEF4
BCR	RAPGEF5
BCR	RAPGEF6
BCR	RAPGEFL1
BCR	RAPH1
BCR	RASA1
BCR	RASA2
BCR	RASA3
BCR	RASA4
BCR	RASAL1
BCR	RASAL2
BCR	RASAL3
BCR	RASGEF1A
BCR	RASGEF1B
BCR	RASGEF1C
BCR	RASGRF1
BCR	RASGRF2
BCR	RASGRP1
BCR	RASGRP2
BCR	RASGRP3
BCR	RASGRP4
BCR	RBPJ
BCR	RFXANK
BCR	RGL1
BCR	RGL2
BCR	RGL3
BCR	RGL4
BCR	RIPK1
BCR	RIPK2
BCR	RIPK3
BCR	RNASEL
BCR	ROCK1
BCR	ROCK2
BCR	ROR2
BCR	RPL17
BCR	RPL19
BCR	RPL23
BCR	RPL24
BCR	RPL35
BCR	RPS21
BCR	RPS6KA1
BCR	RPS6KA2
BCR	RPS6KA3
BCR	RPS6KA4
BCR	RPS6KA5
BCR	RPS6KA6
BCR	RPS6KB1
BCR	RPS6KB2
BCR	RPS6KC1
BCR	RTKN
BCR	RTKN2
BCR	RYK
BCR	SAE1
BCR	SCYL3
BCR	SEPT3
BCR	SEPT4
BCR	SEPT5
BCR	SEPT7
BCR	SGK1
BCR	SGK2
BCR	SGK3
BCR	SH2B2
BCR	SH2D3A
BCR	SH2D3C
BCR	SH3BP2
BCR	SH3BP4
BCR	SH3GL3
BCR	SH3KBP1
BCR	SIK1
BCR	SIK2
BCR	SIK3
BCR	SIN3A
BCR	SKAP2
BCR	SMARCA1
BCR	SMARCA2
BCR	SMARCA5
BCR	SMARCAD1
BCR	SNRK
BCR	SNX18
BCR	SOS1
BCR	SOS2
BCR	SRC
BCR	SRGAP1
BCR	SRGAP2
BCR	SRPK1
BCR	SRPK2
BCR	SRPK3
BCR	SSRP1
BCR	STARD13
BCR	STARD8
BCR	STK10
BCR	STK17A
BCR	STK17B
BCR	STK24
BCR	STK25
BCR	STK3
BCR	STK36
BCR	STK38
BCR	STK38L
BCR	STK39
BCR	STK4
BCR	STRADB
BCR	SUDS3
BCR	SYDE1
BCR	SYDE2
BCR	SYNGAP1
BCR	TAGAP
BCR	TAOK1
BCR	TAOK3
BCR	TBCE
BCR	TCP1
BCR	TEC
BCR	TEK
BCR	TESK2
BCR	TGFBR1
BCR	TGFBR2
BCR	TGFBRAP1
BCR	TIAM1
BCR	TIAM2
BCR	TIE1
BCR	TLK1
BCR	TLK2
BCR	TNIK
BCR	TNK1
BCR	TNK2
BCR	TNKS
BCR	TNNI3K
BCR	TP53RK
BCR	TRAP1
BCR	TRIB3
BCR	TRIO
BCR	TRIP10
BCR	TRPA1
BCR	TSSK1B
BCR	TSSK2
BCR	TSSK3
BCR	TSSK4
BCR	TSSK6
BCR	TXK
BCR	TYK2
BCR	TYRO3
BCR	UBA1
BCR	UBA2
BCR	UBA3
BCR	UBA6
BCR	UBA7
BCR	ULK1
BCR	ULK2
BCR	USP1
BCR	USP10
BCR	USP11
BCR	USP12
BCR	USP15
BCR	USP17L2
BCR	USP19
BCR	USP2
BCR	USP20
BCR	USP22
BCR	USP26
BCR	USP28
BCR	USP32
BCR	USP33
BCR	USP4
BCR	USP42
BCR	USP44
BCR	USP46
BCR	USP7
BCR	USP8
BCR	USP9X
BCR	USP9Y
BCR	VAC14
BCR	VAV1
BCR	VAV2
BCR	VAV3
BCR	VRK1
BCR	VRK2
BCR	WDR4
BCR	WDR77
BCR	WNK1
BCR	WNK2
BCR	WNK3
BCR	WNK4
BCR	ZAP70
BIN1	BMPR1A
BIN1	BRAF
BIN1	BUB1B
BIN1	CDK4
BIN1	CDK6
BIN1	CDKN2C
BIN1	CYLD
BIN1	EGFR
BIN1	ERBB2
BIN1	FGFR1
BIN1	FNBP1
BIN1	HRAS
BIN1	ITK
BIN1	JAK1
BIN1	JAK2
BIN1	JAK3
BIN1	KDM5A
BIN1	KIT
BIN1	LCK
BIN1	MAP2K1
BIN1	MAP2K2
BIN1	MAP2K4
BIN1	MET
BIN1	MYH9
BIN1	NTRK1
BIN1	PDGFRB
BIN1	PIM1
BIN1	RAF1
BIN1	RET
BIN1	ROS1
BIN1	SH3GL1
BIN1	STK11
BIN1	SYK
BIN1	USP6
BIN1	WAS
BIRC5	MYC
BIRC5	TCF3
BLK	BMPR1A
BLK	BRAF
BLK	BUB1B
BLK	CCND2
BLK	CDK4
BLK	CDK6
BLK	DNM2
BLK	ERBB2
BLK	FGFR1
BLK	FNBP1
BLK	ITK
BLK	JAK1
BLK	JAK2
BLK	JAK3
BLK	LCK
BLK	MAP2K2
BLK	NTRK1
BLK	PIM1
BLK	RAF1
BLK	RET
BLK	ROS1
BLK	SH3GL1
BLK	STK11
BLK	SYK
BLM	BRSK2
BLM	BTRC
BLM	CCNF
BLM	CCS
BLM	CDC6
BLM	CDK1
BLM	CDK14
BLM	CDK2
BLM	CDK7
BLM	CHEK1
BLM	CHTF18
BLM	CSNK1D
BLM	CSNK1E
BLM	EME1
BLM	EME2
BLM	EXO1
BLM	FBXL15
BLM	FBXL22
BLM	FBXL3
BLM	FBXL5
BLM	FBXL7
BLM	FBXO10
BLM	FBXO2
BLM	FBXO24
BLM	FBXO3
BLM	FBXO31
BLM	FBXO33
BLM	FBXO4
BLM	FBXO45
BLM	FBXO9
BLM	FBXW11
BLM	FBXW2
BLM	FBXW5
BLM	FEN1
BLM	GEN1
BLM	HNRNPD
BLM	LATS1
BLM	LIG4
BLM	MASTL
BLM	MELK
BLM	MOS
BLM	MRE11A
BLM	MUS81
BLM	NBN
BLM	NCBP2
BLM	NEK2
BLM	NFYC
BLM	NUP133
BLM	NUP155
BLM	NUP160
BLM	ORC1
BLM	ORC2
BLM	ORC4
BLM	PABPC1
BLM	PIAS1
BLM	PIAS2
BLM	PIAS3
BLM	PIAS4
BLM	PKMYT1
BLM	PLK1
BLM	PLK3
BLM	PLK4
BLM	POLD2
BLM	POLE2
BLM	PPCDC
BLM	PRKACA
BLM	RAD17
BLM	RAD18
BLM	RAD50
BLM	RAD52
BLM	RBM24
BLM	RBM8A
BLM	RFC1
BLM	RFC2
BLM	RFC3
BLM	RFC4
BLM	RFC5
BLM	RNF168
BLM	RNF8
BLM	RNPS1
BLM	RPL24
BLM	SOD1
BLM	TIPIN
BLM	TOP1MT
BLM	TOPORS
BLM	WEE1
BLM	WRNIP1
BLM	XRCC5
BLM	XRCC6
BMPR1A	BMPR1B
BMPR1A	BMX
BMPR1A	BPTF
BMPR1A	BRD2
BMPR1A	BRD9
BMPR1A	BRSK1
BMPR1A	BRSK2
BMPR1A	BRWD1
BMPR1A	BTK
BMPR1A	BTRC
BMPR1A	BUB1
BMPR1A	BUB3
BMPR1A	CABLES1
BMPR1A	CABLES2
BMPR1A	CACUL1
BMPR1A	CAMK1
BMPR1A	CAMK2A
BMPR1A	CAMK2B
BMPR1A	CAMK2D
BMPR1A	CAMK2G
BMPR1A	CAMK4
BMPR1A	CAMKK2
BMPR1A	CAMTA2
BMPR1A	CASK
BMPR1A	CCNA1
BMPR1A	CCNA2
BMPR1A	CCNB1
BMPR1A	CCNB2
BMPR1A	CCNB3
BMPR1A	CCNC
BMPR1A	CCNE2
BMPR1A	CCNF
BMPR1A	CCNG1
BMPR1A	CCNH
BMPR1A	CCNI2
BMPR1A	CCNK
BMPR1A	CCNL1
BMPR1A	CCNL2
BMPR1A	CCNO
BMPR1A	CCNT1
BMPR1A	CCNT2
BMPR1A	CCNY
BMPR1A	CCNYL1
BMPR1A	CCS
BMPR1A	CCT2
BMPR1A	CCT3
BMPR1A	CCT4
BMPR1A	CCT5
BMPR1A	CCT6A
BMPR1A	CCT6B
BMPR1A	CCT7
BMPR1A	CCT8
BMPR1A	CDC14B
BMPR1A	CDC20
BMPR1A	CDC25A
BMPR1A	CDC25B
BMPR1A	CDC25C
BMPR1A	CDC42BPA
BMPR1A	CDC42BPB
BMPR1A	CDC42BPG
BMPR1A	CDC42EP1
BMPR1A	CDC42EP4
BMPR1A	CDC42EP5
BMPR1A	CDC7
BMPR1A	CDK1
BMPR1A	CDK11A
BMPR1A	CDK11B
BMPR1A	CDK14
BMPR1A	CDK16
BMPR1A	CDK17
BMPR1A	CDK18
BMPR1A	CDK2
BMPR1A	CDK3
BMPR1A	CDK5RAP1
BMPR1A	CDK7
BMPR1A	CDK9
BMPR1A	CDKL1
BMPR1A	CDKL2
BMPR1A	CDKL5
BMPR1A	CDKN2D
BMPR1A	CECR2
BMPR1A	CEP41
BMPR1A	CHD1
BMPR1A	CHD1L
BMPR1A	CHD3
BMPR1A	CHD4
BMPR1A	CHD5
BMPR1A	CHD6
BMPR1A	CHEK1
BMPR1A	CHKA
BMPR1A	CHKB
BMPR1A	CHMP7
BMPR1A	CHN2
BMPR1A	CHUK
BMPR1A	CIAO1
BMPR1A	CLINT1
BMPR1A	CLK2
BMPR1A	CLK3
BMPR1A	CNKSR1
BMPR1A	CNOT2
BMPR1A	CNOT6
BMPR1A	CNOT6L
BMPR1A	CNOT7
BMPR1A	CNOT8
BMPR1A	CNTD2
BMPR1A	COL4A3BP
BMPR1A	CORO1A
BMPR1A	CSF1R
BMPR1A	CSK
BMPR1A	CSNK1A1
BMPR1A	CSNK1A1L
BMPR1A	CSNK1D
BMPR1A	CSNK1E
BMPR1A	CSNK1G2
BMPR1A	CSNK1G3
BMPR1A	CSNK2A1
BMPR1A	CSRP2BP
BMPR1A	CUL2
BMPR1A	CUL3
BMPR1A	CUL4A
BMPR1A	CUL4B
BMPR1A	CUL5
BMPR1A	CUL7
BMPR1A	CUL9
BMPR1A	DAB2IP
BMPR1A	DAPK1
BMPR1A	DAPK2
BMPR1A	DAPK3
BMPR1A	DAPP1
BMPR1A	DBNL
BMPR1A	DCLK1
BMPR1A	DDR1
BMPR1A	DDR2
BMPR1A	DEPDC1B
BMPR1A	DEPDC7
BMPR1A	DGKD
BMPR1A	DHDDS
BMPR1A	DLC1
BMPR1A	DMC1
BMPR1A	DMPK
BMPR1A	DNAJC7
BMPR1A	DNAL4
BMPR1A	DPF3
BMPR1A	DUSP1
BMPR1A	DUSP10
BMPR1A	DUSP13
BMPR1A	DUSP16
BMPR1A	DUSP2
BMPR1A	DUSP22
BMPR1A	DUSP3
BMPR1A	DUSP4
BMPR1A	DUSP5
BMPR1A	DUSP6
BMPR1A	DUSP7
BMPR1A	DUSP8
BMPR1A	DUSP9
BMPR1A	DYNLL1
BMPR1A	DYNLL2
BMPR1A	DYRK1A
BMPR1A	DYRK1B
BMPR1A	DYRK2
BMPR1A	DYRK3
BMPR1A	DYRK4
BMPR1A	E4F1
BMPR1A	ECT2
BMPR1A	EED
BMPR1A	EGR1
BMPR1A	EHMT1
BMPR1A	EHMT2
BMPR1A	EIF2AK2
BMPR1A	EIF2AK3
BMPR1A	EIF2AK4
BMPR1A	EIF4A3
BMPR1A	ELOVL1
BMPR1A	ELOVL4
BMPR1A	ELOVL6
BMPR1A	ELP2
BMPR1A	ELP3
BMPR1A	EPC2
BMPR1A	EPHA10
BMPR1A	EPHA2
BMPR1A	EPHA3
BMPR1A	EPHA4
BMPR1A	EPHA6
BMPR1A	EPHA8
BMPR1A	EPHB2
BMPR1A	EPHB4
BMPR1A	EPN1
BMPR1A	EPN2
BMPR1A	ERBB3
BMPR1A	ERBB4
BMPR1A	ERCC1
BMPR1A	ERN1
BMPR1A	ERN2
BMPR1A	FA2H
BMPR1A	FAF1
BMPR1A	FAM13A
BMPR1A	FAM13B
BMPR1A	FAM58A
BMPR1A	FBXL15
BMPR1A	FBXL22
BMPR1A	FBXL3
BMPR1A	FBXL5
BMPR1A	FBXL7
BMPR1A	FBXO10
BMPR1A	FBXO2
BMPR1A	FBXO24
BMPR1A	FBXO3
BMPR1A	FBXO31
BMPR1A	FBXO33
BMPR1A	FBXO4
BMPR1A	FBXO45
BMPR1A	FBXO9
BMPR1A	FBXW11
BMPR1A	FBXW2
BMPR1A	FBXW5
BMPR1A	FER
BMPR1A	FES
BMPR1A	FEZF1
BMPR1A	FEZF2
BMPR1A	FGD1
BMPR1A	FGD2
BMPR1A	FGD3
BMPR1A	FGD4
BMPR1A	FGR
BMPR1A	FKBP4
BMPR1A	FKBP5
BMPR1A	FKBP8
BMPR1A	FLVCR1
BMPR1A	FOXG1
BMPR1A	FRK
BMPR1A	FYN
BMPR1A	GABPB1
BMPR1A	GABPB2
BMPR1A	GAK
BMPR1A	GAS2L1
BMPR1A	GAS2L2
BMPR1A	GCLC
BMPR1A	GFI1
BMPR1A	GFI1B
BMPR1A	GLIS2
BMPR1A	GMIP
BMPR1A	GRB10
BMPR1A	GRB14
BMPR1A	GRK4
BMPR1A	GRK5
BMPR1A	GRK6
BMPR1A	GRK7
BMPR1A	GSG2
BMPR1A	GSK3A
BMPR1A	GSK3B
BMPR1A	GZF1
BMPR1A	HCK
BMPR1A	HDAC1
BMPR1A	HDAC10
BMPR1A	HDAC11
BMPR1A	HDAC2
BMPR1A	HDAC3
BMPR1A	HDAC4
BMPR1A	HDAC5
BMPR1A	HDAC6
BMPR1A	HDAC7
BMPR1A	HDAC8
BMPR1A	HDAC9
BMPR1A	HIC1
BMPR1A	HIPK3
BMPR1A	HIRA
BMPR1A	HMHA1
BMPR1A	HPRT1
BMPR1A	HSF4
BMPR1A	HSP90AA1
BMPR1A	HSP90AB1
BMPR1A	HSP90B1
BMPR1A	HSPA1A
BMPR1A	HSPA1L
BMPR1A	HSPA2
BMPR1A	HSPA4
BMPR1A	HSPA4L
BMPR1A	HSPA6
BMPR1A	HSPA8
BMPR1A	HSPH1
BMPR1A	HUNK
BMPR1A	ICK
BMPR1A	IGF1R
BMPR1A	IKBKAP
BMPR1A	IKBKB
BMPR1A	IKBKE
BMPR1A	ILK
BMPR1A	ILKAP
BMPR1A	ING2
BMPR1A	INO80
BMPR1A	INPP5B
BMPR1A	INPPL1
BMPR1A	IRAK1
BMPR1A	IRAK2
BMPR1A	IRAK3
BMPR1A	IRS1
BMPR1A	IRS2
BMPR1A	ITSN1
BMPR1A	ITSN2
BMPR1A	KALRN
BMPR1A	KAT2A
BMPR1A	KIF11
BMPR1A	KIF15
BMPR1A	KIF18B
BMPR1A	KIF20B
BMPR1A	KIF22
BMPR1A	KIF25
BMPR1A	KIF2C
BMPR1A	KIFC1
BMPR1A	KLF10
BMPR1A	KLF11
BMPR1A	KLF12
BMPR1A	KNDC1
BMPR1A	KSR1
BMPR1A	LATS1
BMPR1A	LATS2
BMPR1A	LIG4
BMPR1A	LIMK1
BMPR1A	LMTK2
BMPR1A	LMTK3
BMPR1A	LRRK2
BMPR1A	LTK
BMPR1A	LYN
BMPR1A	MAD1L1
BMPR1A	MAGT1
BMPR1A	MAK
BMPR1A	MAP2K3
BMPR1A	MAP2K5
BMPR1A	MAP2K6
BMPR1A	MAP2K7
BMPR1A	MAP3K1
BMPR1A	MAP3K10
BMPR1A	MAP3K11
BMPR1A	MAP3K12
BMPR1A	MAP3K13
BMPR1A	MAP3K2
BMPR1A	MAP3K3
BMPR1A	MAP3K4
BMPR1A	MAP3K5
BMPR1A	MAP3K6
BMPR1A	MAP3K7
BMPR1A	MAP3K8
BMPR1A	MAP3K9
BMPR1A	MAP4K1
BMPR1A	MAP4K2
BMPR1A	MAP4K3
BMPR1A	MAP4K4
BMPR1A	MAP4K5
BMPR1A	MAPK1
BMPR1A	MAPK10
BMPR1A	MAPK11
BMPR1A	MAPK12
BMPR1A	MAPK13
BMPR1A	MAPK14
BMPR1A	MAPK3
BMPR1A	MAPK4
BMPR1A	MAPK6
BMPR1A	MAPK7
BMPR1A	MAPK8IP1
BMPR1A	MAPK9
BMPR1A	MAPKAPK2
BMPR1A	MAPKAPK3
BMPR1A	MAPKAPK5
BMPR1A	MARK1
BMPR1A	MARK2
BMPR1A	MARK4
BMPR1A	MAST1
BMPR1A	MAST2
BMPR1A	MASTL
BMPR1A	MATK
BMPR1A	MCF2
BMPR1A	MCF2L
BMPR1A	MED16
BMPR1A	MELK
BMPR1A	MERTK
BMPR1A	MFSD10
BMPR1A	MFSD12
BMPR1A	MFSD2A
BMPR1A	MFSD5
BMPR1A	MINK1
BMPR1A	MKKS
BMPR1A	MKNK1
BMPR1A	MKNK2
BMPR1A	MLK4
BMPR1A	MLTK
BMPR1A	MOGS
BMPR1A	MOK
BMPR1A	MOS
BMPR1A	MRAS
BMPR1A	MRE11A
BMPR1A	MRPL14
BMPR1A	MRPL22
BMPR1A	MST1R
BMPR1A	MST4
BMPR1A	MTF2
BMPR1A	MTMR3
BMPR1A	MTMR4
BMPR1A	MTOR
BMPR1A	MYLK
BMPR1A	MYLK3
BMPR1A	MYO1E
BMPR1A	MYO9A
BMPR1A	MYO9B
BMPR1A	NAA15
BMPR1A	NAA16
BMPR1A	NBN
BMPR1A	NEK1
BMPR1A	NEK11
BMPR1A	NEK2
BMPR1A	NEK3
BMPR1A	NEK4
BMPR1A	NEK6
BMPR1A	NEK7
BMPR1A	NET1
BMPR1A	NFATC1
BMPR1A	NFATC2
BMPR1A	NFATC3
BMPR1A	NFATC4
BMPR1A	NFKB1
BMPR1A	NFKBIA
BMPR1A	NGEF
BMPR1A	NLK
BMPR1A	NOSTRIN
BMPR1A	NPR2
BMPR1A	NUAK1
BMPR1A	NUAK2
BMPR1A	NUS1
BMPR1A	OBSCN
BMPR1A	OCRL
BMPR1A	OPHN1
BMPR1A	ORC2
BMPR1A	OSR1
BMPR1A	OSR2
BMPR1A	OXSR1
BMPR1A	PACSIN1
BMPR1A	PACSIN2
BMPR1A	PACSIN3
BMPR1A	PAK1
BMPR1A	PAK2
BMPR1A	PAK4
BMPR1A	PAK7
BMPR1A	PAPD7
BMPR1A	PARN
BMPR1A	PARP1
BMPR1A	PARP4
BMPR1A	PASK
BMPR1A	PAXIP1
BMPR1A	PBK
BMPR1A	PDE2A
BMPR1A	PDE3A
